player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Tyler Higbee,TE,LA,NA,4.77,3.28,34.31,NA,NA,0.2,NA,6.27,NA,53085,FanDuel,12678,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,145,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Colston Loveland,TE,CHI,NA,4.54,3.11,30.03,NA,NA,0.27,NA,6.18,NA,56251,FanDuel,17104,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,149,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
David Njoku,TE,CLE,NA,5.09,3.13,30.9,NA,NA,0.23,NA,6.01,NA,53429,FanDuel,13192,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,153,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Noah Fant,TE,CIN,NA,4.9,3.19,32.62,NA,NA,0.16,NA,5.82,NA,54136,FanDuel,14137,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,154,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Oronde Gadsden,TE,LAC,NA,3.99,3,25.86,NA,NA,0.29,NA,5.81,NA,56472,FanDuel,17099,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,155,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Pat Freiermuth,TE,PIT,NA,4.15,2.84,29.03,NA,NA,0.24,NA,5.72,NA,54891,FanDuel,15331,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,158,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Jake Tonges,TE,SF,NA,4.21,2.86,26.88,NA,NA,0.27,NA,5.72,NA,55404,FanDuel,16036,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,158,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Brock Bowers,TE,LV,NA,4.02,2.96,31.85,NA,NA,0.13,NA,5.47,NA,55931,FanDuel,16641,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,167,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Evan Engram,TE,DEN,NA,4.63,3.56,27.41,NA,NA,0.16,NA,5.42,NA,53441,FanDuel,13189,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,168,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
AJ Barner,TE,SEA,NA,3.63,2.57,26.99,NA,NA,0.2,NA,5.37,NA,56078,FanDuel,16723,0.29,1.43,0.01,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,169,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Dalton Schultz,TE,HOU,NA,4.34,2.87,24.81,NA,NA,0.17,NA,4.94,NA,54022,FanDuel,13772,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,176,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Ja'Tavion Sanders,TE,CAR,NA,3.93,2.72,24,NA,NA,0.19,NA,4.88,NA,56003,FanDuel,16643,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,180,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Darnell Washington,TE,PIT,NA,3.56,2.47,23.48,NA,NA,0.22,NA,4.86,NA,55776,FanDuel,16216,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,182,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Elijah Arroyo,TE,SEA,NA,2.72,1.87,19.6,NA,NA,0.14,NA,3.72,NA,56390,FanDuel,17108,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,204,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Cole Kmet,TE,CHI,NA,2.59,1.81,18.45,NA,NA,0.16,NA,3.69,NA,54510,FanDuel,14867,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,205,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Austin Hooper,TE,NE,NA,2.44,1.74,19.2,NA,NA,0.13,NA,3.55,NA,53054,FanDuel,12677,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,209,26,19,New England Patriots,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Daniel Bellinger,TE,NYG,NA,2.5,1.83,17.86,NA,NA,0.09,NA,3.22,NA,55285,FanDuel,15873,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,215,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Hunter Long,TE,JAC,NA,2.62,1.71,15.32,NA,NA,0.12,NA,3.09,NA,55093,FanDuel,15334,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,219,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Davis Allen,TE,LA,NA,1.97,1.46,13.64,NA,NA,0.11,NA,2.73,NA,55842,FanDuel,16219,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,230,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Taysom Hill,TE,NO,NA,0.83,0.6,4.98,NA,NA,0.04,NA,2.7,NA,53715,FanDuel,13424,1.69,8.88,0.11,NA,NA,NA,NA,NA,NA,0.21,0.32,3.44,0,0,41,231,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Johnny Mundt,TE,JAC,NA,2.29,1.51,13.45,NA,NA,0.1,NA,2.68,NA,54117,FanDuel,13940,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,232,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Gunnar Helm,TE,TEN,NA,2.17,1.39,12.76,NA,NA,0.09,NA,2.49,NA,56361,FanDuel,17105,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,236,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Drew Sample,TE,CIN,NA,2.28,1.47,10.55,NA,NA,0.09,NA,2.31,NA,54280,FanDuel,14146,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,245,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Luke Schoonmaker,TE,DAL,NA,1.5,1.15,9.24,NA,NA,0.11,NA,2.14,NA,55592,FanDuel,16221,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,250,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Chris Manhertz,TE,NYG,NA,1.72,1.18,11.19,NA,NA,0.07,NA,2.11,NA,53390,FanDuel,12955,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,251,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Tucker Fisk,TE,LAC,NA,1.39,1.04,8.56,NA,NA,0.1,NA,1.96,NA,55882,FanDuel,16557,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,257,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Tanner Conner,TE,MIA,NA,1.63,1.18,9.54,NA,NA,0.07,NA,1.94,NA,55451,FanDuel,15991,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,258,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Tommy Tremble,TE,CAR,NA,1.64,1.07,9.25,NA,NA,0.08,NA,1.92,NA,54965,FanDuel,15332,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,259,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Terrance Ferguson,TE,LA,NA,1.31,0.98,9.46,NA,NA,0.07,NA,1.84,NA,56313,FanDuel,17107,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,260,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Noah Gray,TE,KC,NA,1.2,0.86,8.88,NA,NA,0.08,NA,1.8,NA,55048,FanDuel,15337,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,261,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Julian Hill,TE,MIA,NA,1.48,1.08,8.65,NA,NA,0.06,NA,1.75,NA,55753,FanDuel,16425,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,264,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Josh Oliver,TE,MIN,NA,1.33,0.9,7.65,NA,NA,0.07,NA,1.62,NA,54399,FanDuel,14209,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,267,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Grant Calcaterra,TE,PHI,NA,1.15,0.81,8.38,NA,NA,0.05,NA,1.54,NA,55414,FanDuel,15804,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,272,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Will Dissly,TE,LAC,NA,0.69,0.56,5.37,NA,NA,0.05,NA,1.12,NA,53853,FanDuel,13763,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,279,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Nate Adkins,TE,DEN,NA,0.83,0.62,4.94,NA,NA,0.05,NA,1.1,NA,55761,FanDuel,16474,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,281,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Elijah Higgins,TE,ARI,NA,0.84,0.61,5.56,NA,NA,0.04,NA,1.1,NA,55823,FanDuel,16333,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,281,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Jeremy Ruckert,TE,NYJ,NA,0.86,0.59,5.04,NA,NA,0.04,NA,1.04,NA,55359,FanDuel,15796,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,283,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Brock Wright,TE,DET,NA,0.67,0.52,4.31,NA,NA,0.05,NA,0.99,NA,55103,FanDuel,15626,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,284,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Adam Trautman,TE,DEN,NA,0.66,0.48,4.85,NA,NA,0.04,NA,0.96,NA,54566,FanDuel,14870,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,286,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Colby Parkinson,TE,LA,NA,0.66,0.48,5.23,NA,NA,0.03,NA,0.94,NA,54804,FanDuel,14871,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,287,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Durham Smythe,TE,CHI,NA,0.65,0.45,4.24,NA,NA,0.04,NA,0.89,NA,53972,FanDuel,13676,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,288,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Foster Moreau,TE,NO,NA,0.66,0.47,4.75,NA,NA,0.03,NA,0.89,NA,54273,FanDuel,14239,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,288,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Luke Musgrave,TE,GB,NA,0.61,0.44,4.34,NA,NA,0.04,NA,0.89,NA,55616,FanDuel,16215,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,288,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Mo Alie-Cox,TE,IND,NA,0.65,0.44,4.71,NA,NA,0.03,NA,0.87,NA,53973,FanDuel,13246,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,291,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Connor Heyward,TE,PIT,NA,0.59,0.41,3.6,NA,NA,0.04,NA,0.81,NA,55306,FanDuel,15800,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,296,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Mitchell Evans,TE,CAR,NA,0.66,0.45,3.78,NA,NA,0.03,NA,0.78,NA,56418,FanDuel,17109,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,297,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
David Martin-Robinson,TE,TEN,NA,0.62,0.39,3.58,NA,NA,0.03,NA,0.73,NA,56207,FanDuel,16831,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,299,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Brevyn Spann-Ford,TE,DAL,NA,0.38,0.29,2.4,NA,NA,0.03,NA,0.56,NA,56075,FanDuel,16647,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,310,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Payne Durham,TE,TB,NA,0.35,0.26,2.41,NA,NA,0.03,NA,0.55,NA,55808,FanDuel,16218,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,311,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Ben Sinnott,TE,WSH,NA,0.33,0.24,1.92,NA,NA,0.03,NA,0.49,NA,55926,FanDuel,16644,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,315,32,32,Washington Commanders,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Tyler Conklin,TE,LAC,NA,0.35,0.24,2.22,NA,NA,0.02,NA,0.46,NA,53898,FanDuel,13675,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,321,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Luke Farrell,TE,SF,NA,0.35,0.24,2.24,NA,NA,0.02,NA,0.46,NA,54992,FanDuel,15335,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,321,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Andrew Ogletree,TE,IND,NA,0.33,0.23,2.1,NA,NA,0.02,NA,0.45,NA,55667,FanDuel,15916,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,323,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Will Mallory,TE,IND,NA,0.33,0.24,2.02,NA,NA,0.02,NA,0.44,NA,55725,FanDuel,16220,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,324,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
James Mitchell,TE,CAR,NA,0.33,0.23,1.97,NA,NA,0.02,NA,0.43,NA,55496,FanDuel,15909,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,325,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
John FitzPatrick,TE,GB,NA,0.31,0.22,2.03,NA,NA,0.02,NA,0.43,NA,55760,FanDuel,15925,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,325,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Ben Sims,TE,GB,NA,0.31,0.22,2.04,NA,NA,0.02,NA,0.43,NA,55788,FanDuel,16483,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,325,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Charlie Woerner,TE,ATL,NA,0.32,0.22,1.91,NA,NA,0.02,NA,0.42,NA,54786,FanDuel,14984,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,328,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Jack Stoll,TE,NO,NA,0.33,0.24,1.74,NA,NA,0.02,NA,0.41,NA,54984,FanDuel,15541,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,330,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Irv Smith Jr.,TE,HOU,NA,0.32,0.23,1.78,NA,NA,0.02,NA,0.41,NA,54189,FanDuel,14141,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,330,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Justin Shorter,TE,LV,NA,0.32,0.24,2.04,NA,NA,0.01,NA,0.38,NA,56196,FanDuel,16210,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82,337,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Eric Saubert,TE,SEA,NA,0.3,0.21,2.01,NA,NA,0.01,NA,0.37,NA,53528,FanDuel,13315,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,343,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Erick All Jr.,TE,CIN,NA,0.35,0.22,1.87,NA,NA,0.01,NA,0.36,NA,56061,FanDuel,16645,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,347,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Kylen Granson,TE,PHI,NA,0.29,0.19,2.08,NA,NA,0.01,NA,0.36,NA,55071,FanDuel,15419,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,347,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Ian Thomas,TE,LV,NA,0.32,0.22,1.91,NA,NA,0.01,NA,0.36,NA,53897,FanDuel,13678,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,347,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Brenton Strange,TE,JAC,NA,0,0,0,NA,NA,0,NA,0,NA,55757,FanDuel,16269,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Mike Gesicki,TE,CIN,NA,0,0,0,NA,NA,0,NA,0,NA,53784,FanDuel,13672,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Tanner Hudson,TE,CIN,NA,0,0,0,NA,NA,0,NA,0,NA,54397,FanDuel,14370,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Cam Grandy,TE,CIN,NA,0,0,0,NA,NA,0,NA,0,NA,56187,FanDuel,16979,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Moliki Matavao,TE,NO,NA,0,0,0,NA,NA,0,NA,0,NA,56343,FanDuel,17259,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Blake Whiteheart,TE,CLE,NA,0,0,0,NA,NA,0,NA,0,NA,56111,FanDuel,16940,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Stone Smartt,TE,NYJ,NA,0,0,0,NA,NA,0,NA,0,NA,55515,FanDuel,16113,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Ben Yurosek,TE,MIN,NA,0,0,0,NA,NA,0,NA,0,NA,56425,FanDuel,17285,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Cameron Latu,TE,PHI,NA,0,0,0,NA,NA,0,NA,0,NA,56444,FanDuel,16217,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Jared Wiley,TE,KC,NA,0,0,0,NA,NA,0,NA,0,NA,56071,FanDuel,16648,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Carter Runyon,TE,LV,NA,0,0,0,NA,NA,0,NA,0,NA,56489,FanDuel,17385,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Lucas Krull,TE,DEN,NA,0,0,0,NA,NA,0,NA,0,NA,55854,FanDuel,15970,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Thomas Fidone II,TE,NYG,NA,0,0,0,NA,NA,0,NA,0,NA,56502,FanDuel,17243,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
John Bates,TE,WSH,NA,0,0,0,NA,NA,0,NA,0,NA,55089,FanDuel,15344,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,32,32,Washington Commanders,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Tip Reiman,TE,ARI,NA,0,0,0,NA,NA,0,NA,0,NA,56097,FanDuel,16706,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Travis Vokolek,TE,ARI,NA,0,0,0,NA,NA,0,NA,0,NA,56346,FanDuel,16447,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Feleipe Franks,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55067,FanDuel,15244,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Teagan Quitoriano,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55503,FanDuel,15905,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Shane Zylstra,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55175,FanDuel,15604,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Devin Culp,TE,TB,NA,0,0,0,NA,NA,0,NA,0,NA,56230,FanDuel,16796,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Cade Stover,TE,HOU,NA,0,0,0,NA,NA,0,NA,0,NA,56062,FanDuel,16642,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,383,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
