player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
"Harris, Damien",RB,BUF,NA,3.8,17,NA,0.1,0.8,0.7,5,NA,NA,0,0.1,2.4,NA,NA,FantasySharks,14075,NYJ,0.1,0,0,0,0,0,0.1,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,4.8,15,NA,0,1.6,1.1,5,NA,NA,0,0,2.3,NA,NA,FantasySharks,13148,ARI,0,0,0,0,0,0,0.2,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, Michael",RB,ARI,NA,2.6,10,NA,0,2.8,2,11,NA,NA,0,0,2.2,NA,NA,FantasySharks,15258,@HOU,0,0,0,0,0,0,0.3,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clement, Corey",RB,ARI,NA,2,7,NA,0.1,0.8,0.5,6,NA,NA,0,0,2.1,NA,NA,FantasySharks,13136,@HOU,0.1,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,1.9,6,NA,0.1,1,0.8,8,NA,NA,0,0,2.1,NA,NA,FantasySharks,15973,DAL,0.1,0,0,0,0,0,0,0,0,32,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ahmed, Salvon",RB,MIA,NA,2.6,7,NA,0.1,2.1,1.8,9,NA,NA,0,0,2.1,NA,NA,FantasySharks,14811,LVR,0,0.1,0,0,0,0,0.5,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.6,1,NA,0.3,0,0,0,NA,NA,0,0,2.1,NA,NA,FantasySharks,16391,@CAR,0.3,0,0,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,3.5,10,NA,0.2,1,0.4,3,NA,NA,0,0.1,2,NA,NA,FantasySharks,16164,TEN,0.1,0,0,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,3.1,10,NA,0.1,0.8,0.6,4,NA,NA,0,0,2,NA,NA,FantasySharks,14803,PHI,0.1,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,2.8,17,NA,0,0.6,0.6,3,NA,NA,0,0,2,NA,NA,FantasySharks,16432,LAC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Ke'Shawn",RB,TBB,NA,2.8,8,NA,0.1,0.6,0.5,3,NA,NA,0,0,1.7,NA,NA,FantasySharks,14810,@SFO,0.1,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edmonds, Chase",RB,TBB,NA,4.2,12,NA,0,1.6,1,5,NA,NA,0,0,1.6,NA,NA,FantasySharks,13726,@SFO,0,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.8,3,NA,0.1,1.3,0.8,7,NA,NA,0,0,1.6,NA,NA,FantasySharks,14420,LVR,0.1,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gordon, Melvin",RB,BAL,NA,2.1,7,NA,0,1.2,0.7,8,NA,NA,0,0,1.5,NA,NA,FantasySharks,12151,CIN,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodriguez, Chris",RB,WAS,NA,3.5,15,NA,0,0.4,0.3,0,NA,NA,0,0,1.5,NA,NA,FantasySharks,16174,NYG,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,1.9,6,NA,0,1.2,1,7,NA,NA,0,0.1,1.3,NA,NA,FantasySharks,15714,@MIA,0,0,0,0,0,0,0.2,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,1.8,7,NA,0,1.2,0.9,5,NA,NA,0,0,1.3,NA,NA,FantasySharks,14076,@BAL,0,0,0,0,0,0,0.2,0,0,17,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Keaontay",RB,ARI,NA,3.3,8,NA,0,0.7,0.6,3,NA,NA,0,0,1.3,NA,NA,FantasySharks,15734,@HOU,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.3,1,NA,0,1.3,1.1,11,NA,NA,0,0,1.3,NA,NA,FantasySharks,11367,TBB,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,3.2,6,NA,0,1.2,1,5,NA,NA,0,0,1.2,NA,NA,FantasySharks,16176,@CAR,0,0,0,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.5,2,NA,0.1,0.9,0.7,4,NA,NA,0,0,1,NA,NA,FantasySharks,12923,@DEN,0.1,0,0,0,0,0,0,0,0,16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,BUF,NA,1.5,6,NA,0,1.1,0.6,4,NA,NA,0,0,1,NA,NA,FantasySharks,14095,NYJ,0,0,0,0,0,0,0.1,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,0.4,2,NA,0,1.5,1,7,NA,NA,0,0,0.9,NA,NA,FantasySharks,12155,@MIA,0,0,0,0,0,0,0.2,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,SEA,NA,1.3,6,NA,0,0.7,0.6,3,NA,NA,0,0,0.9,NA,NA,FantasySharks,14815,@LAR,0,0,0,0,0,0,0.1,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gilliam, Reggie",RB,BUF,NA,0,0,NA,0,1,0.8,7,NA,NA,0,0,0.8,NA,NA,FantasySharks,15103,NYJ,0,0,0,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis-Price, Tyrion",RB,SFO,NA,3.1,8,NA,0,0.2,0,0,NA,NA,0,0,0.8,NA,NA,FantasySharks,15746,TBB,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolden, Brandon",RB,LVR,NA,1.5,7,NA,0,0.4,0.4,1,NA,NA,0,0,0.8,NA,NA,FantasySharks,10932,@MIA,0,0,0,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Darrynton",RB,CHI,NA,1.9,7,NA,0,0.3,0.2,1,NA,NA,0,0,0.7,NA,NA,FantasySharks,14808,@DET,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spiller, Isaiah",RB,LAC,NA,2.2,4,NA,0,0.5,0.4,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,15709,@GBP,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nwangwu, Kene",RB,MIN,NA,1,3,NA,0,0.7,0.5,3,NA,NA,0,0,0.6,NA,NA,FantasySharks,15414,@DEN,0,0,0,0,0,0,0,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,HOU,NA,0.9,3,NA,0,0.5,0.3,3,NA,NA,0,0,0.6,NA,NA,FantasySharks,13868,ARI,0,0,0,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Zach",RB,LAR,NA,2,5,NA,0,0.2,0.1,1,NA,NA,0,0,0.6,NA,NA,FantasySharks,16163,SEA,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,1,3,NA,0,0.7,0.5,3,NA,NA,0,0,0.6,NA,NA,FantasySharks,14331,TEN,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Damien",RB,ARI,NA,0.9,4,NA,0,0.1,0.1,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,11886,@HOU,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Chris",RB,CIN,NA,0.4,2,NA,0,0.3,0.3,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,15275,@BAL,0,0,0,0,0,0,0.1,0,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Deon",RB,NYG,NA,1.9,4,NA,0,0.8,0.6,2,NA,NA,0,0.1,0.4,NA,NA,FantasySharks,15277,@WAS,0,0,0,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Igwebuike, Godwin",RB,PIT,NA,0.4,1,NA,0,0.2,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,14011,@CLE,0,0,0,0,0,0,0.1,0,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0.3,0,NA,0,0.5,0.4,4,NA,NA,0,0,0.4,NA,NA,FantasySharks,13455,CIN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,2.6,3,NA,0,0.3,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,16166,@SFO,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.4,1,NA,0,0.3,0.3,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,15965,@JAC,0,0,0,0,0,0,0,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,0.6,2,NA,0,0.8,0.2,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,14083,@DET,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blasingame, Khari",RB,CHI,NA,0.4,1,NA,0,0.3,0,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,14552,@DET,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ward, Jonathan",RB,TEN,NA,0.3,0,NA,0,0.3,0.2,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,15042,@JAC,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abanikanda, Israel",RB,NYJ,NA,0,0,NA,0,0.3,0.3,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,16168,@BUF,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McFarland, Anthony",RB,PIT,NA,0.2,1,NA,0,0.1,0.1,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,14804,@CLE,0,0,0,0,0,0,0.1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Jakob",RB,LVR,NA,0,0,NA,0,0.5,0.3,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,14359,@MIA,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,0.8,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,12325,MIN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,13,58,NA,0.6,NA,7,52,NA,NA,0.4,NA,17,NA,15950,FFToday,13130,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,16,62,NA,0.5,NA,5,39,NA,NA,0.2,NA,14.3,NA,14936,FFToday,13404,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,22,83,NA,0.4,NA,3,19,NA,NA,0.1,NA,13.2,NA,16611,FFToday,14073,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,16,70,NA,0.3,NA,5,33,NA,NA,0.1,NA,12.7,NA,17561,FFToday,15253,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,18,73,NA,0.3,NA,4,23,NA,NA,0.1,NA,12,NA,16319,FFToday,13604,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,15,71,NA,0.3,NA,3,25,NA,NA,0.1,NA,12,NA,18087,FFToday,15708,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devon Achane,RB,MIA,NA,13,63,NA,0.5,NA,2,17,NA,NA,0.1,NA,11.6,NA,18452,FFToday,16167,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,15,67,NA,0.4,NA,3,19,NA,NA,0.1,NA,11.6,NA,18234,FFToday,15711,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,16,67,NA,0.5,NA,1,10,NA,NA,0.1,NA,11.3,NA,16658,FFToday,14071,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson Jr.,RB,WAS,NA,14,62,NA,0.4,NA,3,21,NA,NA,0.1,NA,11.3,NA,18194,FFToday,15716,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,12,58,NA,0.3,NA,4,29,NA,NA,0.1,NA,11.1,NA,18522,FFToday,16162,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,13,44,NA,0.2,NA,5,42,NA,NA,0.2,NA,11,NA,18240,FFToday,15721,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,NA,15,63,NA,0.3,NA,3,22,NA,NA,0.1,NA,10.9,NA,15916,FFToday,13319,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,17,73,NA,0.2,NA,3,17,NA,NA,0.1,NA,10.8,NA,18075,FFToday,15713,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,13,62,NA,0.3,NA,3,22,NA,NA,0.1,NA,10.8,NA,17220,FFToday,14797,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,16,64,NA,0.3,NA,2,19,NA,NA,0.1,NA,10.7,NA,15602,FFToday,12626,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,16,71,NA,0.3,NA,2,11,NA,NA,0.1,NA,10.6,NA,17753,FFToday,15256,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,16,67,NA,0.3,NA,2,12,NA,NA,0.1,NA,10.3,NA,15840,FFToday,13146,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,14,60,NA,0.3,NA,2,18,NA,NA,0.1,NA,10.2,NA,16676,FFToday,14085,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,13,58,NA,0.3,NA,3,18,NA,NA,0.1,NA,10,NA,18172,FFToday,15749,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,15,64,NA,0.3,NA,2,10,NA,NA,0.1,NA,9.8,NA,15869,FFToday,13134,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,HOU,NA,16,61,NA,0.3,NA,1,12,NA,NA,0.1,NA,9.7,NA,16699,FFToday,14080,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,14,57,NA,0.2,NA,3,21,NA,NA,0.1,NA,9.6,NA,15961,FFToday,13131,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,10,51,NA,0.3,NA,2,19,NA,NA,0.1,NA,9.4,NA,14679,FFToday,12447,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,15,60,NA,0.2,NA,2,15,NA,NA,0.1,NA,9.3,NA,17592,FFToday,15254,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,11,53,NA,0.1,NA,3,23,NA,NA,0.1,NA,8.8,NA,18046,FFToday,15715,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrell Henderson,RB,LAR,NA,12,46,NA,0.2,NA,3,23,NA,NA,0.1,NA,8.7,NA,16597,FFToday,14087,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,10,42,NA,0.2,NA,3,24,NA,NA,0.1,NA,8.4,NA,18267,FFToday,15742,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,11,44,NA,0.2,NA,3,18,NA,NA,0.1,NA,8,NA,18039,FFToday,15723,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,13,53,NA,0.1,NA,2,15,NA,NA,0.1,NA,8,NA,17603,FFToday,15261,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,11,48,NA,0.3,NA,1,6,NA,NA,0,NA,7.2,NA,16413,FFToday,13850,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,6,25,NA,0.1,NA,4,29,NA,NA,0.1,NA,6.6,NA,17083,FFToday,14852,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,8,39,NA,0.2,NA,1,8,NA,NA,0.1,NA,6.5,NA,15906,FFToday,13138,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,5,19,NA,0.1,NA,3,27,NA,NA,0.1,NA,5.8,NA,18659,FFToday,16165,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,6,27,NA,0.1,NA,2,15,NA,NA,0.1,NA,5.4,NA,18495,FFToday,16169,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,9,35,NA,0.1,NA,2,13,NA,NA,0,NA,5.4,NA,17060,FFToday,14805,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Royce Freeman,RB,LAR,NA,11,42,NA,0.2,NA,0,0,NA,NA,0,NA,5.4,NA,16313,FFToday,13617,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,7,33,NA,0.2,NA,1,9,NA,NA,0,NA,5.4,NA,18710,FFToday,16178,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,7,30,NA,0.2,NA,1,9,NA,NA,0,NA,5.1,NA,16598,FFToday,14086,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,BUF,NA,7,29,NA,0.2,NA,1,7,NA,NA,0,NA,4.8,NA,13295,FFToday,11390,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,5,18,NA,0.1,NA,2,12,NA,NA,0,NA,3.6,NA,16689,FFToday,14079,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,6,24,NA,0.1,NA,1,5,NA,NA,0,NA,3.5,NA,18717,FFToday,16390,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
