player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Joe Burrow,QB,CIN,NA,NA,NA,292.03,NA,1.9,0.89,NA,NA,16.43,NA,0.13,0.03,20.18,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Dak Prescott,QB,DAL,NA,NA,NA,273.08,NA,1.89,0.79,NA,NA,19.01,NA,0.16,0.12,19.84,NA,2555260,NFL,12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Kirk Cousins,QB,MIN,NA,NA,NA,305.97,NA,1.97,0.9,NA,NA,3.12,NA,0.06,0.05,19.15,NA,2532820,NFL,10700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Deshaun Watson,QB,CLE,NA,NA,NA,240.78,NA,1.55,0.56,NA,NA,31.13,NA,0.18,0.07,19.14,NA,2558063,NFL,13113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19
Daniel Jones,QB,NYG,NA,NA,NA,231.92,NA,1.24,0.71,NA,NA,40.72,NA,0.29,0.07,18.81,NA,2562299,NFL,14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Trevor Lawrence,QB,JAX,NA,NA,NA,255.85,NA,1.73,0.81,NA,NA,20.53,NA,0.17,0.15,18.69,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19
Lamar Jackson,QB,BAL,NA,NA,NA,200.29,NA,1.01,0.75,NA,NA,60.67,NA,0.34,0.09,18.66,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Jimmy Garoppolo,QB,LV,NA,NA,NA,284.56,NA,1.85,0.94,NA,NA,11.54,NA,0.11,0.1,18.64,NA,2543801,NFL,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Russell Wilson,QB,DEN,NA,NA,NA,238.84,NA,1.64,0.43,NA,NA,19.38,NA,0.18,0.02,18.29,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jordan Love,QB,GB,NA,NA,NA,250.24,NA,1.75,0.99,NA,NA,21.78,NA,0.16,0.07,18.25,NA,2564007,NFL,14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
Geno Smith,QB,SEA,NA,NA,NA,257.98,NA,1.68,0.8,NA,NA,19.39,NA,0.15,0.1,18.08,NA,2539335,NFL,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,NA,NA,189.13,NA,1.13,0.72,NA,NA,51.88,NA,0.36,0.03,18.07,NA,2565920,NFL,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Anthony Richardson,QB,IND,NA,NA,NA,216.49,NA,1.2,0.77,NA,NA,35.44,NA,0.37,0.1,17.58,NA,2569864,NFL,16152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Jameis Winston,QB,NO,NA,NA,NA,245.89,NA,1.74,0.8,NA,NA,13.25,NA,0.12,0.06,17.44,NA,2552033,NFL,12140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Brock Purdy,QB,SF,NA,NA,NA,244.78,NA,1.69,0.67,NA,NA,11.02,NA,0.17,0.05,17.41,NA,2568216,NFL,15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Matthew Stafford,QB,LA,NA,NA,NA,266.11,NA,1.69,0.63,NA,NA,7.25,NA,0.08,0.07,17.39,NA,79860,NFL,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Jared Goff,QB,DET,NA,NA,NA,271.6,NA,1.68,0.85,NA,NA,8.13,NA,0.09,0.1,17.32,NA,2555334,NFL,12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14
Tua Tagovailoa,QB,MIA,NA,NA,NA,282.29,NA,1.66,1.05,NA,NA,9.57,NA,0.09,0.08,17.29,NA,2564499,NFL,14778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
C.J. Stroud,QB,HOU,NA,NA,NA,249.54,NA,1.52,0.67,NA,NA,14.33,NA,0.11,0.1,16.77,NA,2569819,NFL,16150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Mac Jones,QB,NE,NA,NA,NA,246.84,NA,1.47,0.96,NA,NA,13.76,NA,0.1,0.07,15.93,NA,2566334,NFL,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Bryce Young,QB,CAR,NA,NA,NA,230,NA,1.41,0.88,NA,NA,12.27,NA,0.12,0.09,15.03,NA,2569606,NFL,16148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Ryan Tannehill,QB,TEN,NA,NA,NA,228.7,NA,1.25,0.72,NA,NA,10.73,NA,0.11,0.06,14.44,NA,2532956,NFL,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Sam Howell,QB,WAS,NA,NA,NA,209.58,NA,1.2,0.86,NA,NA,18.09,NA,0.16,0.05,14.29,NA,2568333,NFL,15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Joshua Dobbs,QB,ARI,NA,NA,NA,208.97,NA,1.1,0.85,NA,NA,19.49,NA,0.18,0.07,14.15,NA,2558167,NFL,13119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Kenny Pickett,QB,PIT,NA,NA,NA,228.08,NA,1.08,0.87,NA,NA,14.38,NA,0.15,0.04,14.14,NA,2568162,NFL,15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Desmond Ridder,QB,ATL,NA,NA,NA,205.96,NA,1.16,0.83,NA,NA,18.4,NA,0.14,0.08,13.88,NA,2567256,NFL,15697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Baker Mayfield,QB,TB,NA,NA,NA,220.35,NA,1.17,0.8,NA,NA,11.71,NA,0.09,0.06,13.67,NA,2560800,NFL,13590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Zach Wilson,QB,NYJ,NA,NA,NA,201.63,NA,1.07,0.73,NA,NA,15.39,NA,0.17,0.05,13.52,NA,2566391,NFL,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Sam Darnold,QB,SF,NA,NA,NA,19.11,NA,0.11,0.11,NA,NA,0.06,NA,0.03,0.01,1.21,NA,2561036,NFL,13592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Dorian Thompson-Robinson,QB,CLE,NA,NA,NA,20.02,NA,0.06,0.08,NA,NA,0.37,NA,0.02,0.01,1.1,NA,2569672,NFL,16158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Easton Stick,QB,LAC,NA,NA,NA,16.48,NA,0.09,0.06,NA,NA,0.14,NA,0.02,0.01,1.07,NA,2562745,NFL,14069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Derek Carr,QB,NO,NA,NA,NA,18.66,NA,0.07,0.09,NA,NA,0.09,NA,0.01,NA,1,NA,2543499,NFL,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Blaine Gabbert,QB,KC,NA,NA,NA,19.74,NA,0.06,0.1,NA,NA,0.13,NA,0.01,NA,0.92,NA,2495441,NFL,10262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Jake Browning,QB,CIN,NA,NA,NA,18.54,NA,0.06,0.1,NA,NA,NA,NA,0.01,0.01,0.9,NA,2562634,NFL,14358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Andy Dalton,QB,CAR,NA,NA,NA,14.14,NA,0.09,0.05,NA,NA,0.01,NA,0.01,NA,0.89,NA,2495143,NFL,10313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Boyle,QB,NYJ,NA,NA,NA,21.33,NA,0.04,0.16,NA,NA,NA,NA,0.02,0.01,0.83,NA,2561187,NFL,13873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Jarrett Stidham,QB,DEN,NA,NA,NA,17.24,NA,0.05,0.11,NA,NA,0.47,NA,0.01,0.01,0.82,NA,2562746,NFL,14063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Sean Clifford,QB,GB,NA,NA,NA,16.54,NA,0.05,0.11,NA,NA,0.53,NA,0.02,0.01,0.79,NA,2569762,NFL,16313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
