player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
"Hubbard, Chuba",RB,CAR,NA,11.9,46,NA,0.2,3.3,2.3,17,NA,NA,0,0,7.5,NA,NA,FantasySharks,15261,@CHI,0.2,0,0,0,0,0,0.2,0.1,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dillon, AJ",RB,GBP,NA,11.2,42,NA,0.3,2.1,1.5,12,NA,NA,0,0,7.2,NA,NA,FantasySharks,14805,@PIT,0.2,0,0,0,0,0,0.2,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, James",RB,ARI,NA,9.5,43,NA,0.3,2.3,1.9,11,NA,NA,0,0,7.2,NA,NA,FantasySharks,13146,ATL,0.2,0,0,0,0,0,0.2,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CHI,NA,12.8,53,NA,0.2,1.5,1.1,4,NA,NA,0,0.1,6.8,NA,NA,FantasySharks,13134,CAR,0.1,0.1,0,0,0,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hunt, Kareem",RB,CLE,NA,8.2,30,NA,0.4,2,1.4,10,NA,NA,0,0,6.8,NA,NA,FantasySharks,13138,@BAL,0.4,0.1,0,0,0,0,0.3,0,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,NEP,NA,9.7,36,NA,0.4,2.5,1.7,9,NA,NA,0,0.1,6.6,NA,NA,FantasySharks,12625,IND,0.3,0.1,0,0,0,0,0.1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,11.4,39,NA,0.1,2,1.4,9,NA,NA,0,0.1,5.6,NA,NA,FantasySharks,15717,@CIN,0.1,0,0,0,0,0,0.2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,6.2,32,NA,0.1,2.5,1.9,11,NA,NA,0.1,0,5.5,NA,NA,FantasySharks,16390,@BUF,0.1,0,0,0,0,0,0.4,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,WAS,NA,5.6,22,NA,0.1,3.7,2.9,24,NA,NA,0.1,0.1,5.5,NA,NA,FantasySharks,14852,@SEA,0.1,0,0,0,0,0,0.3,0.1,0.1,25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,6.1,29,NA,0.1,3.2,2.7,19,NA,NA,0,0,5.5,NA,NA,FantasySharks,15742,GBP,0,0.1,0,0,0,0,0.2,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,CAR,NA,9.5,37,NA,0.1,3,1.9,11,NA,NA,0,0.2,5.3,NA,NA,FantasySharks,14079,@CHI,0.1,0,0,0,0,0,0.2,0,0,7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray, Latavius",RB,BUF,NA,6.9,27,NA,0.2,1.9,1.5,10,NA,NA,0,0,5.2,NA,NA,FantasySharks,11390,DEN,0.2,0,0,0,0,0,0.3,0,0,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,MIN,NA,6.6,25,NA,0.2,1.6,1.4,9,NA,NA,0,0,4.6,NA,NA,FantasySharks,14799,NOS,0.2,0,0,0,0,0,0.3,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,6.4,31,NA,0.1,1.8,1.4,7,NA,NA,0,0.1,4.5,NA,NA,FantasySharks,14086,CLE,0.1,0.1,0,0,0,0,0.1,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,LAC,NA,6.7,29,NA,0.2,1.1,0.6,4,NA,NA,0,0,4.3,NA,NA,FantasySharks,14807,DET,0.1,0,0,0,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jamaal",RB,NOS,NA,7.2,27,NA,0.2,1,0.8,4,NA,NA,0,0.1,4.2,NA,NA,FantasySharks,13139,@MIN,0.2,0,0,0,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,6.8,27,NA,0,1.6,1.1,8,NA,NA,0.1,0,4.1,NA,NA,FantasySharks,14823,NYG,0,0,0,0,0,0,0.3,0,0,7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spears, Tyjae",RB,TEN,NA,4.3,23,NA,0.1,3,2.2,13,NA,NA,0,0,4.1,NA,NA,FantasySharks,16165,@TBB,0,0.1,0,0,0,0,0.4,0.1,0,11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,ATL,NA,5.5,24,NA,0.2,1.3,0.9,5,NA,NA,0,0,3.9,NA,NA,FantasySharks,11225,@ARI,0.1,0,0,0,0,0,0.1,0,0,21,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,NYJ,NA,7.7,26,NA,0.1,2,1.6,8,NA,NA,0,0.1,3.9,NA,NA,FantasySharks,13128,@LVR,0.1,0,0,0,0,0,0.2,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,HOU,NA,7.7,28,NA,0.1,1.8,1.4,7,NA,NA,0,0,3.8,NA,NA,FantasySharks,14080,@CIN,0.1,0,0,0,0,0,0.2,0,0,8,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Elijah",RB,SFO,NA,5.4,23,NA,0.2,0.9,0.6,4,NA,NA,0,0,3.8,NA,NA,FantasySharks,15263,@JAC,0.1,0,0.1,0,0,0,0.2,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Jordan",RB,SFO,NA,4,21,NA,0.2,0.2,0.1,2,NA,NA,0,0,3.7,NA,NA,FantasySharks,15972,@JAC,0.1,0,0.1,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fournette, Leonard",RB,BUF,NA,4.7,17,NA,0.1,1.7,1.4,9,NA,NA,0.1,0,3.7,NA,NA,FantasySharks,13129,DEN,0.1,0,0,0,0,0,0.2,0,0,21,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,5,19,NA,0.1,1.1,1,10,NA,NA,0,0,3.4,NA,NA,FantasySharks,14727,@LAC,0.1,0,0,0,0,0,0,0,0,10,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,DEN,NA,3.3,15,NA,0.1,2.9,2.1,18,NA,NA,0,0.1,3.4,NA,NA,FantasySharks,13133,@BUF,0.1,0,0,0,0,0,0.2,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Keaton",RB,BAL,NA,2.9,18,NA,0.1,0.8,0.7,6,NA,NA,0,0.1,3,NA,NA,FantasySharks,16178,CLE,0,0,0,0,0.1,0,0.1,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,4.2,21,NA,0,1.7,1.3,7,NA,NA,0,0,2.9,NA,NA,FantasySharks,16169,WAS,0,0,0,0,0,0,0.1,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,4,18,NA,0.1,0.5,0.4,5,NA,NA,0,0,2.8,NA,NA,FantasySharks,15733,@BAL,0.1,0,0,0,0,0,0,0,0,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,3.1,13,NA,0.1,2,1.5,8,NA,NA,0,0,2.7,NA,NA,FantasySharks,16175,CAR,0.1,0,0,0,0,0,0.4,0,0,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Breida, Matt",RB,NYG,NA,4.1,13,NA,0.1,1.5,1.3,7,NA,NA,0,0,2.6,NA,NA,FantasySharks,13378,@DAL,0.1,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, Michael",RB,NYJ,NA,2.8,11,NA,0.1,2.8,2,11,NA,NA,0,0,2.5,NA,NA,FantasySharks,15258,@LVR,0,0,0,0,0,0,0.2,0.1,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Kendre",RB,NOS,NA,4.3,13,NA,0,1.2,1,11,NA,NA,0,0,2.4,NA,NA,FantasySharks,16171,@MIN,0,0,0,0,0,0,0.1,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,4.2,15,NA,0,1.4,1.2,7,NA,NA,0,0,2.3,NA,NA,FantasySharks,16385,ATL,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clement, Corey",RB,ARI,NA,2.2,8,NA,0.1,0.8,0.5,6,NA,NA,0,0,2.2,NA,NA,FantasySharks,13136,ATL,0.1,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,1.8,6,NA,0.1,0.9,0.8,8,NA,NA,0,0,2.2,NA,NA,FantasySharks,15973,@CHI,0.1,0,0,0,0,0,0,0,0,32,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Ke'Shawn",RB,TBB,NA,3.3,10,NA,0.1,0.7,0.6,3,NA,NA,0,0,2,NA,NA,FantasySharks,14810,TEN,0.1,0,0,0,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,4,12,NA,0,1.3,0.9,4,NA,NA,0,0,1.9,NA,NA,FantasySharks,13148,@CIN,0,0,0,0,0,0,0.1,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.5,1,NA,0.3,0,0,0,NA,NA,0,0,1.8,NA,NA,FantasySharks,16391,NYG,0.3,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,3.1,10,NA,0.2,0.7,0.4,3,NA,NA,0,0.2,1.8,NA,NA,FantasySharks,16164,SFO,0.1,0,0,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,4.2,11,NA,0,1.3,0.9,4,NA,NA,0,0,1.8,NA,NA,FantasySharks,16166,TEN,0,0,0,0,0,0,0.2,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,2.3,14,NA,0,0.5,0.5,2,NA,NA,0,0,1.6,NA,NA,FantasySharks,16432,@PIT,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,2.1,7,NA,0,1.4,1.2,9,NA,NA,0,0.1,1.5,NA,NA,FantasySharks,15714,NYJ,0,0,0,0,0,0,0.2,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gordon, Melvin",RB,BAL,NA,2.1,7,NA,0,1,0.7,8,NA,NA,0,0,1.5,NA,NA,FantasySharks,12151,CLE,0,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Keaontay",RB,ARI,NA,3.5,9,NA,0,0.8,0.7,3,NA,NA,0,0,1.5,NA,NA,FantasySharks,15734,ATL,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,JAC,NA,2.1,8,NA,0.1,1.1,0.7,3,NA,NA,0,0.1,1.5,NA,NA,FantasySharks,14821,SFO,0.1,0,0,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodriguez, Chris",RB,WAS,NA,3.3,14,NA,0,0.3,0.2,0,NA,NA,0,0,1.4,NA,NA,FantasySharks,16174,@SEA,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.3,1,NA,0,1.3,1.1,12,NA,NA,0,0,1.4,NA,NA,FantasySharks,11367,@JAC,0,0,0,0,0,0,0.1,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.3,0,NA,0.1,0.9,0.8,5,NA,NA,0,0,1.4,NA,NA,FantasySharks,12923,NOS,0.1,0,0,0,0,0,0.1,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,1.9,7,NA,0,1.3,0.9,5,NA,NA,0,0,1.3,NA,NA,FantasySharks,14076,HOU,0,0,0,0,0,0,0.2,0,0,16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,0.4,2,NA,0,1.7,1.1,9,NA,NA,0,0,1.2,NA,NA,FantasySharks,12155,NYJ,0,0,0,0,0,0,0.3,0,0,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,BUF,NA,1.7,7,NA,0,1.3,0.6,4,NA,NA,0,0,1.1,NA,NA,FantasySharks,14095,DEN,0,0,0,0,0,0,0.1,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,SEA,NA,1.4,6,NA,0,0.8,0.6,3,NA,NA,0,0,0.9,NA,NA,FantasySharks,14815,WAS,0,0,0,0,0,0,0.1,0,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis-Price, Tyrion",RB,SFO,NA,3.2,9,NA,0,0.2,0.1,0.1,NA,NA,0,0,0.9,NA,NA,FantasySharks,15746,@JAC,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolden, Brandon",RB,LVR,NA,1.6,7,NA,0,0.5,0.4,2,NA,NA,0,0,0.9,NA,NA,FantasySharks,10932,NYJ,0,0,0,0,0,0,0,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Darrynton",RB,CHI,NA,2.2,8,NA,0,0.3,0.2,1,NA,NA,0,0,0.9,NA,NA,FantasySharks,14808,CAR,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,2.4,5,NA,0,0.8,0.6,3,NA,NA,0,0,0.8,NA,NA,FantasySharks,16176,NYG,0,0,0,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edmonds, Chase",RB,TBB,NA,2.5,4,NA,0,1.1,0.7,3,NA,NA,0,0,0.7,NA,NA,FantasySharks,13726,TEN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, Ty",RB,NEP,NA,0.6,2,NA,0,1.5,0.7,4,NA,NA,0,0,0.7,NA,NA,FantasySharks,12261,IND,0,0,0,0,0,0,0.3,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,1,4,NA,0,0.5,0.4,3,NA,NA,0,0,0.7,NA,NA,FantasySharks,15723,NOS,0,0,0,0,0,0,0,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McFarland, Anthony",RB,PIT,NA,0.5,2,NA,0,0.4,0.4,2,NA,NA,0,0,0.7,NA,NA,FantasySharks,14804,GBP,0,0,0,0,0,0,0.2,0,0,18,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,0.7,2,NA,0,1,0.3,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,14083,CAR,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spiller, Isaiah",RB,LAC,NA,1.7,3,NA,0,0.4,0.3,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,15709,DET,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Keith",RB,ATL,NA,0.2,1,NA,0,0.3,0.3,4,NA,NA,0,0,0.5,NA,NA,FantasySharks,12040,@ARI,0,0,0,0,0,0,0.1,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Chris",RB,CIN,NA,0.4,2,NA,0,0.3,0.3,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,15275,HOU,0,0,0,0,0,0,0.1,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Deon",RB,NYG,NA,2.1,4,NA,0,0.9,0.7,2,NA,NA,0,0.2,0.5,NA,NA,FantasySharks,15277,@DAL,0,0,0,0,0,0,0,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,HOU,NA,0.7,3,NA,0,0.4,0.2,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,13868,@CIN,0,0,0,0,0,0,0,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Igwebuike, Godwin",RB,PIT,NA,0.4,1,NA,0,0.2,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,14011,GBP,0,0,0,0,0,0,0.1,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Damien",RB,ARI,NA,0.9,3,NA,0,0.2,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,11886,ATL,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0.3,0,NA,0,0.4,0.3,3,NA,NA,0,0,0.4,NA,NA,FantasySharks,13455,CLE,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.4,1,NA,0,0.3,0.2,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,15965,@TBB,0,0,0,0,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,0.7,1,NA,0,0.7,0.2,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,15257,@NEP,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nwangwu, Kene",RB,MIN,NA,0.3,1,NA,0,0.1,0.1,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,15414,NOS,0,0,0,0,0,0,0,0,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abanikanda, Israel",RB,NYJ,NA,0,0,NA,0,0.3,0.3,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,16168,@LVR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prentice, Adam",RB,NOS,NA,0.2,0,NA,0,0.3,0.3,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,15650,@MIN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Jakob",RB,LVR,NA,0,0,NA,0,0.4,0.3,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,14359,NYJ,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,0.8,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,12325,@BUF,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,20.8,81.6,NA,0.5,3.8,3.8,25.3,NA,NA,0.1,0.1,14.33,NA,13778,FleaFlicker,13604,@LVL 6-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14.33,RB6,0.6,106.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,15.8,60.1,NA,0.4,5.2,5.2,40.2,NA,NA,0.2,0.1,13.69,NA,12965,FleaFlicker,13132,CHIW 24-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.69,RB9,0.6,100.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,15,61.2,NA,0.4,4.7,4.7,38.5,NA,NA,0.2,0.1,13.62,NA,13325,FleaFlicker,13404,@NYJW 27-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13.62,RB3,0.6,99.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
