player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Anthony McFarland Jr.,RB,PIT,NA,0.2,0.6,NA,0,NA,0.1,0.8,NA,NA,0,0,0.2,NA,19366,FantasyPros,14804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,0.2,0.6,NA,0,NA,0.1,0.8,NA,NA,0,0,0.2,NA,24689,FantasyPros,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.1,0.6,NA,0,NA,0.1,0.8,NA,NA,0,0,0.2,NA,16879,FantasyPros,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Ricard,RB,BAL,NA,0.3,0.8,NA,0,NA,0.2,0.9,NA,NA,0,0,0.2,NA,17145,FantasyPros,13455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Bellore,RB,SEA,NA,0.1,0.4,NA,0,NA,0.1,0.7,NA,NA,0,0,0.1,NA,10978,FantasyPros,10514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taiwan Jones,RB,NYG,NA,0,0,NA,0,NA,0.1,0.9,NA,NA,0,0,0.1,NA,9962,FantasyPros,10368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCaffrey, Christian",RB,SFO,NA,16.8,86,NA,0.7,5.8,4.5,36,NA,NA,0.2,0,17.5,NA,NA,FantasySharks,13130,ARI,0.3,0.2,0.1,0.1,0,0.1,0.6,0.1,0.1,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barkley, Saquon",RB,NYG,NA,18,80,NA,0.8,5.5,4,22,NA,NA,0.1,0,15.7,NA,NA,FantasySharks,13604,SEA,0.3,0.3,0.1,0.1,0,0,0.2,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Derrick",RB,TEN,NA,20,78,NA,0.9,2.5,2,22,NA,NA,0.1,0.2,15.5,NA,NA,FantasySharks,12626,CIN,0.5,0.3,0,0,0,0,0.3,0.1,0,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,DAL,NA,17,80,NA,0.8,3.3,2.6,16,NA,NA,0.1,0,15.3,NA,NA,FantasySharks,14085,NEP,0.4,0.2,0.1,0,0,0.1,0.7,0.1,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker III, Kenneth",RB,SEA,NA,16.1,75,NA,0.9,2.7,2.1,16,NA,NA,0,0,14.4,NA,NA,FantasySharks,15711,@NYG,0.5,0.2,0,0,0,0.1,0.2,0.1,0,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,LAC,NA,12.1,55,NA,0.7,6,4.6,36,NA,NA,0.2,0.2,14.2,NA,NA,FantasySharks,13404,LVR,0.5,0.1,0.1,0,0,0,1.1,0.1,0.1,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacobs, Josh",RB,LVR,NA,18,78,NA,0.6,4.4,3.2,24,NA,NA,0,0.1,13.9,NA,NA,FantasySharks,14073,@LAC,0.3,0.2,0.1,0,0,0,0.4,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Bijan",RB,ATL,NA,15,72,NA,0.5,3.7,2.8,20,NA,NA,0.1,0,13.1,NA,NA,FantasySharks,16161,@JAC,0.3,0.1,0.1,0,0,0,0.5,0.1,0,2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,GBP,NA,14,62,NA,0.5,3.8,2.9,26,NA,NA,0.2,0.1,12.9,NA,NA,FantasySharks,13319,DET,0.3,0.2,0,0,0,0,0.6,0.1,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etienne, Travis",RB,JAC,NA,15,70,NA,0.6,2.9,2.3,19,NA,NA,0,0.1,12.5,NA,NA,FantasySharks,15253,ATL,0.3,0.2,0.1,0,0,0,0.2,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,15,60,NA,0.7,4.1,3.1,21,NA,NA,0.1,0.1,12.4,NA,NA,FantasySharks,15259,@DAL,0.4,0.2,0,0.1,0,0,0.3,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moss, Zack",RB,IND,NA,17,71,NA,0.5,3.5,3,20,NA,NA,0.1,0.3,12.4,NA,NA,FantasySharks,14798,LAR,0.3,0.2,0,0,0,0,0.5,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, David",RB,DET,NA,15,62,NA,0.9,1.9,1.3,11,NA,NA,0,0.2,12.2,NA,NA,FantasySharks,14071,@GBP,0.5,0.3,0,0,0,0,0.3,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Achane, Devon",RB,MIA,NA,10,55,NA,0.6,2.5,2,15,NA,NA,0.2,0,12.1,NA,NA,FantasySharks,16167,@BUF,0.5,0,0,0,0,0.1,0.4,0,0,6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,10.4,55,NA,0.7,2.5,2.1,15,NA,NA,0.2,0,12,NA,NA,FantasySharks,12447,@BUF,0.5,0,0.1,0,0.1,0,0.5,0.1,0,11,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, James",RB,BUF,NA,14,70,NA,0.4,4,3,20,NA,NA,0.1,0,11.9,NA,NA,FantasySharks,15715,MIA,0.1,0.1,0.1,0.1,0,0,0.4,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,PHI,NA,10.9,65,NA,0.6,2.9,2,13,NA,NA,0.1,0,11.9,NA,NA,FantasySharks,14797,WAS,0.3,0.2,0.1,0,0,0,0.4,0.1,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Kyren",RB,LAR,NA,13,55,NA,0.6,3.8,2.1,18,NA,NA,0.1,0,11.8,NA,NA,FantasySharks,15710,@IND,0.5,0.1,0,0,0,0,1,0.1,0,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford, Jerome",RB,CLE,NA,11,58,NA,0.3,2.5,2,17,NA,NA,0.3,0,11.6,NA,NA,FantasySharks,15713,BAL,0.2,0,0,0,0,0,0.4,0.1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,CAR,NA,15,62,NA,0.6,3.8,2.3,16,NA,NA,0,0.2,11.4,NA,NA,FantasySharks,14079,MIN,0.3,0.2,0.1,0,0,0,0.2,0.1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Najee",RB,PIT,NA,17.8,68,NA,0.4,3.7,2.7,14,NA,NA,0.1,0.1,11.1,NA,NA,FantasySharks,15254,@HOU,0.3,0.1,0,0,0,0,0.4,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mixon, Joe",RB,CIN,NA,15,60,NA,0.3,4.3,3.3,27,NA,NA,0.1,0,10.9,NA,NA,FantasySharks,13131,@TEN,0.2,0.1,0,0,0,0,0.7,0.1,0.1,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, James",RB,ARI,NA,13,55,NA,0.6,3.7,2.8,17,NA,NA,0,0.1,10.9,NA,NA,FantasySharks,13146,@SFO,0.5,0,0.1,0,0,0,0.4,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CHI,NA,12.8,60,NA,0.3,3.3,2.2,21,NA,NA,0.1,0.1,10.6,NA,NA,FantasySharks,15271,DEN,0.2,0.1,0,0,0,0,0.2,0.1,0,6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dillon, AJ",RB,GBP,NA,13,52,NA,0.7,2.2,1.5,12,NA,NA,0,0,10.5,NA,NA,FantasySharks,14805,DET,0.4,0.2,0.1,0,0,0,0.2,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kamara, Alvin",RB,NOS,NA,14.8,56,NA,0.3,4.4,3.2,26,NA,NA,0.1,0.2,10.1,NA,NA,FantasySharks,13132,TBB,0.3,0,0,0,0,0,0.7,0.1,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Brian",RB,WAS,NA,14,59,NA,0.3,1.9,1.3,12,NA,NA,0.1,0,9.9,NA,NA,FantasySharks,15716,@PHI,0.2,0.1,0,0,0,0,0.2,0.1,0,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hall, Breece",RB,NYJ,NA,11,58,NA,0.4,2.9,1.6,15,NA,NA,0,0,9.8,NA,NA,FantasySharks,15708,KCC,0.3,0,0,0.1,0,0,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibbs, Jahmyr",RB,DET,NA,14,55,NA,0.4,3.3,2.6,16,NA,NA,0,0,9.8,NA,NA,FantasySharks,16162,@GBP,0.3,0.1,0,0,0,0,0.2,0.1,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Javonte",RB,DEN,NA,13.9,59,NA,0.2,4.3,3.1,20,NA,NA,0,0,9.4,NA,NA,FantasySharks,15256,@CHI,0.2,0,0,0,0,0,0.4,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacheco, Isiah",RB,KCC,NA,10.5,51,NA,0.4,2,1.6,15,NA,NA,0,0.1,8.9,NA,NA,FantasySharks,15749,@NYJ,0.4,0,0,0,0,0,0.3,0.1,0,10,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,MIN,NA,11,45,NA,0.4,4,2.6,14,NA,NA,0.2,0.2,8.7,NA,NA,FantasySharks,14223,@CAR,0.3,0,0,0,0,0,0.9,0.1,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,9,44,NA,0.4,3.2,2.5,19,NA,NA,0,0,8.7,NA,NA,FantasySharks,15742,@HOU,0.2,0.2,0,0,0,0,0.3,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,LAC,NA,12,50,NA,0.5,1.8,1,7,NA,NA,0,0,8.7,NA,NA,FantasySharks,14807,LVR,0.4,0.1,0,0,0,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hunt, Kareem",RB,CLE,NA,9,42,NA,0.3,2.5,1.8,13,NA,NA,0.1,0,8,NA,NA,FantasySharks,13138,BAL,0.2,0.1,0,0,0,0,0.4,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,BAL,NA,9.6,48,NA,0.5,0.9,0.5,3,NA,NA,0,0.1,8,NA,NA,FantasySharks,13850,@CLE,0.5,0,0,0,0,0,0.2,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,10,45,NA,0.4,2.1,1.6,11,NA,NA,0,0,7.9,NA,NA,FantasySharks,15255,WAS,0.3,0,0,0,0,0,0.3,0,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,13.8,48,NA,0.3,3.3,2.4,14,NA,NA,0,0.1,7.8,NA,NA,FantasySharks,15717,PIT,0.2,0,0,0,0,0,0.3,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Rachaad",RB,TBB,NA,12.1,42,NA,0.2,4.1,3.8,22,NA,NA,0.1,0.3,7.6,NA,NA,FantasySharks,15721,@NOS,0.2,0,0,0,0,0,0.5,0.1,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allgeier, Tyler",RB,ATL,NA,10.8,49,NA,0.3,1.3,1.1,9,NA,NA,0,0,7.6,NA,NA,FantasySharks,15712,@JAC,0.3,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,NYJ,NA,11,45,NA,0.3,2.4,1.9,12,NA,NA,0,0.3,7.4,NA,NA,FantasySharks,13128,KCC,0.3,0,0,0,0,0,0.3,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,NEP,NA,10,45,NA,0.4,1.9,1.3,6,NA,NA,0,0.2,7.2,NA,NA,FantasySharks,12625,@DAL,0.2,0.2,0,0,0,0,0.2,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Elijah",RB,SFO,NA,9.4,43,NA,0.3,1.4,1.1,5,NA,NA,0,0,6.6,NA,NA,FantasySharks,15263,ARI,0.2,0.1,0,0,0,0,0.2,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKinnon, Jerick",RB,KCC,NA,3.9,15,NA,0,3.2,2.5,22,NA,NA,0.5,0,6.5,NA,NA,FantasySharks,11761,@NYJ,0,0,0,0,0,0,0.8,0.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,8,40,NA,0.2,2.2,1.8,12,NA,NA,0,0,6.2,NA,NA,FantasySharks,16175,DEN,0.1,0.1,0,0,0,0,0.2,0,0,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Breida, Matt",RB,NYG,NA,7,30,NA,0.4,1.8,1.4,6,NA,NA,0,0,5.9,NA,NA,FantasySharks,13378,SEA,0.2,0.2,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,8.2,33,NA,0.1,2,1.5,12,NA,NA,0.2,0,5.8,NA,NA,FantasySharks,14823,NEP,0.1,0,0,0,0,0,0.4,0.1,0,4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard, Chuba",RB,CAR,NA,6.7,33,NA,0.1,2.4,1.9,15,NA,NA,0,0,5.7,NA,NA,FantasySharks,15261,MIN,0,0.1,0,0,0,0,0.1,0.1,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray, Latavius",RB,BUF,NA,5.6,24,NA,0.4,1.8,1.3,7,NA,NA,0,0,5.7,NA,NA,FantasySharks,11390,MIA,0.4,0,0,0,0,0,0.3,0,0,10,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CHI,NA,9.7,43,NA,0.1,1.4,0.8,4,NA,NA,0,0,5.4,NA,NA,FantasySharks,13134,DEN,0.1,0,0,0,0,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,DEN,NA,5.9,24,NA,0.1,3.6,2.7,20,NA,NA,0.1,0,5.4,NA,NA,FantasySharks,13133,@CHI,0.1,0,0,0,0,0,0.5,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,ATL,NA,6.7,30,NA,0.3,1.4,0.9,6,NA,NA,0,0.1,5.3,NA,NA,FantasySharks,11225,@JAC,0.2,0.1,0,0,0,0,0.2,0,0,18,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,WAS,NA,6.4,23,NA,0.1,3.4,2.5,19,NA,NA,0.1,0.2,5,NA,NA,FantasySharks,14852,@PHI,0.1,0,0,0,0,0,0.2,0.1,0,21,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,MIN,NA,7.4,28,NA,0.2,1.3,1,8,NA,NA,0,0,5,NA,NA,FantasySharks,14799,@CAR,0.2,0,0,0,0,0,0.1,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,5,19,NA,0.2,1.4,1.1,8,NA,NA,0.1,0,4.4,NA,NA,FantasySharks,14803,@NYJ,0.2,0,0,0,0,0,0.2,0,0,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,HOU,NA,6.4,27,NA,0.1,1.9,1.4,9,NA,NA,0,0.1,4.1,NA,NA,FantasySharks,14080,PIT,0.1,0,0,0,0,0,0.2,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Damien",RB,BUF,NA,5.4,22,NA,0.2,1.4,1,7,NA,NA,0,0,4.1,NA,NA,FantasySharks,14075,MIA,0.2,0,0,0,0,0,0.2,0,0,6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,6.3,29,NA,0.1,1.2,1,5,NA,NA,0,0,3.9,NA,NA,FantasySharks,14086,@CLE,0.1,0,0,0,0,0,0.1,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Boston",RB,PHI,NA,3.5,16,NA,0.3,0.4,0.4,2,NA,NA,0,0,3.5,NA,NA,FantasySharks,13814,WAS,0.2,0.1,0,0,0,0,0,0,0,16,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drake, Kenyan",RB,BAL,NA,5,20,NA,0.1,1.5,0.9,6,NA,NA,0.1,0.1,3.3,NA,NA,FantasySharks,12630,@CLE,0.1,0,0,0,0,0,0.3,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,4.6,20,NA,0,1.7,1.4,8,NA,NA,0,0.1,2.9,NA,NA,FantasySharks,16169,@NYG,0,0,0,0,0,0,0.1,0,0,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,5.1,18,NA,0,1.7,1.3,6,NA,NA,0,0,2.9,NA,NA,FantasySharks,16166,@NOS,0,0,0,0,0,0,0.2,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brightwell, Gary",RB,NYG,NA,4,20,NA,0,0.7,0.6,5,NA,NA,0,0,2.7,NA,NA,FantasySharks,15462,SEA,0,0,0,0,0,0,0.1,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spears, Tyjae",RB,TEN,NA,4,19,NA,0,2.4,1.8,6,NA,NA,0,0,2.7,NA,NA,FantasySharks,16165,CIN,0,0,0,0,0,0,0.4,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,2.9,11,NA,0.3,1,0.5,3,NA,NA,0,0.2,2.6,NA,NA,FantasySharks,16164,ATL,0.3,0,0,0,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,4,14,NA,0,2,1.6,10,NA,NA,0,0,2.6,NA,NA,FantasySharks,15257,LAR,0,0,0,0,0,0,0.2,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, Michael",RB,NYJ,NA,3.7,14,NA,0.1,2,1.4,9,NA,NA,0,0,2.5,NA,NA,FantasySharks,15258,KCC,0,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Jordan",RB,SFO,NA,4.7,24,NA,0,0.1,0.1,1,NA,NA,0,0,2.5,NA,NA,FantasySharks,15972,ARI,0,0,0,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gordon, Melvin",RB,BAL,NA,3.8,13,NA,0,1.2,1,9,NA,NA,0,0,2.5,NA,NA,FantasySharks,12151,@CLE,0,0,0,0,0,0,0.1,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,2,8,NA,0.2,0.8,0.6,6,NA,NA,0,0,2.5,NA,NA,FantasySharks,15973,MIN,0.2,0,0,0,0,0,0,0,0,17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,4.6,17,NA,0,1.1,0.9,8,NA,NA,0,0,2.4,NA,NA,FantasySharks,14727,@GBP,0,0,0,0,0,0,0.1,0,0,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Zach",RB,LAR,NA,4.5,14,NA,0.1,0.8,0.6,3,NA,NA,0,0,2.4,NA,NA,FantasySharks,16163,@IND,0.1,0,0,0,0,0,0.1,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tony",RB,NOS,NA,4.5,15,NA,0.1,1.3,1,6,NA,NA,0,0.1,2.4,NA,NA,FantasySharks,14828,TBB,0.1,0,0,0,0,0,0.3,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
